path,shot,n,ntor,nr,nhar,omega,gamma_d,status,gap_region,signed_delta,fraction_below_upper2,p_rf_good,p_cnn_good,p_avg,final_label,tier,model_disagreement,near_threshold,large_score_gap,selected_final,rejection_reason,error_message
/global/cfs/cdirs/m314/nova2/data/nstxuG121123J38/N7/egn07w.3028E+02,nstxuG121123J38,7,7,201,101,5.503067139703,-0.00175026205496713,scored,mixed,0.2118810448535821,0.4624314616049195,0.17,1.0,0.585,bad,flagged_borderline_or_disagreement,True,False,True,,,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123J38/N7/egn07w.3357E+02,nstxuG121123J38,7,7,201,101,5.793761355237838,-8.47249848030881e-06,scored,tae_like,0.891760556623137,0.9993459260280153,0.30666666666666664,0.7304399609565735,0.5185533138116201,bad,flagged_borderline_or_disagreement,True,False,True,,,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123J38/N7/egn07w.3384E+02,nstxuG121123J38,7,7,201,101,5.817434768537094,-0.007956071922231026,scored,mixed,-0.04911848642232309,0.4021865870685136,0.17,1.0,0.585,bad,flagged_borderline_or_disagreement,True,False,True,,,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123J38/N8/egn08w.1259E+02,nstxuG121123J38,8,8,201,101,3.548675783298201,-0.008019531335200438,scored,tae_like,0.9831555226272756,0.9999942681011917,0.5266666666666666,1.0,0.7633333333333333,good,silver_good,False,True,True,True,,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123J38/N8/egn08w.1406E+02,nstxuG121123J38,8,8,201,101,3.7494661078278857,-0.001122561953065924,scored,tae_like,0.9729053769524412,0.999999475449851,0.48333333333333334,1.60902686729969e-08,0.241666674711801,bad,flagged_borderline_or_disagreement,False,True,True,,,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123J38/N8/egn08w.2222E+02,nstxuG121123J38,8,8,201,101,4.714271685496187,-0.045337171628085135,scored,tae_like,0.9334207571253045,0.9967369344744937,0.5166666666666667,1.0,0.7583333333333333,good,silver_good,False,True,True,True,,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123J38/N8/egn08w.2421E+02,nstxuG121123J38,8,8,201,101,4.9202161469356,-0.21385997210868077,scored,tae_like,0.8881669395077446,0.9832921674367772,0.26666666666666666,1.0,0.6333333333333333,bad,flagged_borderline_or_disagreement,True,False,True,,,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123J38/N8/egn08w.3359E+02,nstxuG121123J38,8,8,201,101,5.795757047469251,-0.025916915166843905,scored,mixed,0.051058023473681644,0.46409298975783725,0.07333333333333333,0.9856075048446655,0.5294704190889994,bad,flagged_borderline_or_disagreement,True,False,True,,,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123J38/N9/egn09w.1333E+02,nstxuG121123J38,9,9,201,101,3.6505529445533096,-5.388853373122809e-05,scored,tae_like,0.9802655416109972,1.0,0.45,1.0,0.725,good,flagged_cnn_rescue,True,True,True,True,,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123J38/N9/egn09w.1983E+02,nstxuG121123J38,9,9,201,101,4.4531789585835275,-0.0008723016417844642,scored,tae_like,0.965703650330493,0.9999787305591774,0.47333333333333333,0.0,0.23666666666666666,bad,flagged_borderline_or_disagreement,False,True,True,,,
