path,shot,n,ntor,nr,nhar,omega,gamma_d,status,gap_region,signed_delta,fraction_below_upper2,p_rf_good,p_cnn_good,p_avg,final_label,tier,model_disagreement,near_threshold,large_score_gap,selected_final,rejection_reason,error_message
/global/cfs/cdirs/m314/nova2/data/nstxuG121123Q62/N7/egn07w.2237E+02,nstxuG121123Q62,7,7,201,101,4.7295469631922264,-0.0036772496976818603,scored,mixed,-0.03668575824346875,0.4043074732106667,0.32,1.0,0.66,bad,flagged_borderline_or_disagreement,True,False,True,,,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123Q62/N9/egn09w.5687E+01,nstxuG121123Q62,9,9,201,101,2.3847397797169148,0.018625928755731224,scored,tae_like,0.9843591904786132,1.0,0.08666666666666667,1.0,0.5433333333333333,bad,flagged_borderline_or_disagreement,True,False,True,,,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123Q62/N9/egn09w.1185E+02,nstxuG121123Q62,9,9,201,101,3.443103619104104,-0.14627824930169867,scored,tae_like,0.9856542393857886,0.9999234128742464,0.3466666666666667,0.9995833039283752,0.673124985297521,bad,flagged_borderline_or_disagreement,True,False,True,,,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123Q62/N9/egn09w.1219E+02,nstxuG121123Q62,9,9,201,101,3.491449901844768,-0.03250336579404233,scored,tae_like,0.9876972824289569,0.9999516380078953,0.5266666666666666,0.9999613761901855,0.7633140214284261,good,silver_good,False,True,True,False,,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123Q62/N9/egn09w.1234E+02,nstxuG121123Q62,9,9,201,101,3.5130456807956754,-0.19479611365068253,scored,tae_like,0.9889985954724063,0.9999606305737055,0.43333333333333335,3.5085610143987967e-17,0.2166666666666667,bad,flagged_borderline_or_disagreement,False,True,True,,,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123Q62/N9/egn09w.1236E+02,nstxuG121123Q62,9,9,201,101,3.5158470734849465,-0.0035058396416026735,scored,tae_like,0.9894256512283044,0.9999783844332208,0.49666666666666665,0.0,0.24833333333333332,bad,flagged_borderline_or_disagreement,False,True,True,,,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123Q62/N9/egn09w.1640E+02,nstxuG121123Q62,9,9,201,101,4.049750893857041,-0.0005594144106065511,scored,tae_like,0.8083292501509916,0.896057588782461,0.056666666666666664,0.9999997615814209,0.5283332141240438,bad,flagged_borderline_or_disagreement,True,False,True,,,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123Q62/N9/egn09w.1653E+02,nstxuG121123Q62,9,9,201,101,4.065595857281547,-0.0009613587390818266,scored,tae_like,0.7818438248827808,0.8777279362438104,0.07,0.9994173049926758,0.5347086524963379,bad,flagged_borderline_or_disagreement,True,False,True,,,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123Q62/N9/egn09w.1664E+02,nstxuG121123Q62,9,9,201,101,4.0788002070249165,-0.0008213175060783449,scored,tae_like,0.8236141883068546,0.90942694328189,0.12666666666666668,1.0,0.5633333333333334,bad,flagged_borderline_or_disagreement,True,False,True,,,
/global/cfs/cdirs/m314/nova2/data/nstxuG121123Q62/N9/egn09w.1686E+02,nstxuG121123Q62,9,9,201,101,4.105935866901992,-0.0005521077725759247,scored,tae_like,0.7824125006388971,0.885170792601845,0.11666666666666667,1.0,0.5583333333333333,bad,flagged_borderline_or_disagreement,True,False,True,,,
